uwi,long,lat,lease,operator,fake_number
5951,-97.1896994,33.2403817,BAKER-RANCH ESTATES UNIT,ENERVEST OPERATING LLC,78
5952,-97.2222203,33.2143739,EAGLE FARMS UNIT 11,DEVON ENERGY PRODUCTION COMPANY L P,69
5953,-97.1674423,33.0847859,WALLING,EAGLERIDGE OPERATING LLC,67
5954,-97.1801247,33.1456564,HUGHES,TRIO CONSULTING & MANAGEMENT LLC,19
5955,-97.3506919,33.1647085,THATCHER MATTIE,DEVON ENERGY PRODUCTION COMPANY L P,17
5956,-97.1843214,33.184635,CHARALAMBOPOULOS,DEVON ENERGY PRODUCTION COMPANY L P,69
5957,-97.182923,33.180895,CHARALAMBOPOULOS,DEVON ENERGY PRODUCTION COMPANY L P,45
5958,-97.2346677,33.0739238,BLAIR,AETHON ENERGY OPERATING LLC,25
5959,-97.1930933,33.2283106,BRADFORD JOHN,DEVON ENERGY PRODUCTION COMPANY L P,38
5960,-97.3905245,33.2046999,MCRAE,AETHON ENERGY OPERATING LLC,73
5961,-97.233529,33.124153,COLE BOB,DEVON ENERGY PRODUCTION COMPANY L P,30
5962,-97.1878667,33.0079139,TROPHY CLUB UNIT 7H,VANTAGE FORT WORTH ENERGY LLC,49
5963,-97.2853169,33.0767493,DOWNE,AETHON ENERGY OPERATING LLC,87
5964,-97.2180934,33.1239217,COLE-LUKENS,DEVON ENERGY PRODUCTION COMPANY L P,75
5965,-97.356213,33.1907078,DUNN HOBBY ESTATE,DEVON ENERGY PRODUCTION COMPANY L P,17
5966,-97.1048399,33.0407096,BUNN,EAGLERIDGE OPERATING LLC,39
5967,-97.2009778,33.1749388,R L M,VANTAGE FORT WORTH ENERGY LLC,82
5968,-97.1163116,33.1659666,WHITE,EAGLERIDGE OPERATING LLC,50
5969,-97.181585,33.1747213,DENTON CJW,EAGLERIDGE OPERATING LLC,55
5970,-97.2683208,33.2911473,WARFIELD,DEVON ENERGY PRODUCTION COMPANY L P,50
5971,-97.3131569,33.257758,STEWART-ENIS UNIT,CONOCOPHILLIPS COMPANY,51
5972,-97.2067874,33.2229394,NOBLES CHARITABLE TRUST,VANTAGE FORT WORTH ENERGY LLC,5
5973,-97.2722844,33.0549358,CROCKETT,AETHON ENERGY OPERATING LLC,27
5974,-97.1981901,33.013549,TROPHY CLUB 8,VANTAGE FORT WORTH ENERGY LLC,5
5975,-97.2659204,33.0728471,GIBBS HOWARD,AETHON ENERGY OPERATING LLC,20
5976,-97.2746243,33.0812116,TALLEY ONETA,AETHON ENERGY OPERATING LLC,4
5977,-97.1860669,33.2484816,CROWN ANGEL HARRIS UNIT,VANTAGE FORT WORTH ENERGY LLC,82
5978,-97.344675,33.1831944,DUNN A,ENERVEST OPERATING LLC,76
5979,-97.1800487,33.0204239,TROPHY CLUB UNIT 15H,VANTAGE FORT WORTH ENERGY LLC,21
5980,-97.3455703,33.0144515,LAU,DEVON ENERGY PRODUCTION COMPANY L P,30
5981,-97.2189323,33.2726561,ERICKSON LENA,DEVON ENERGY PRODUCTION COMPANY L P,83
5982,-97.202151,33.0476138,GUNNELS,DEVON ENERGY PRODUCTION COMPANY L P,13
5983,-97.2569097,33.0005447,ALLIANCE GATEWAY,BLUESTONE NATURAL RES II LLC,59
5984,-97.2570031,33.0075908,ALLIANCE GATEWAY UNIT,BLUESTONE NATURAL RES II LLC,40
5985,-97.25727,33.0780358,HARDEMAN-SAVOIE,AETHON ENERGY OPERATING LLC,98
5986,-97.3660679,33.3516798,PRUETT LUCILLE,EAGLERIDGE OPERATING LLC,98
5987,-97.163122,33.1594236,ARGYLE,REICHMANN PETROLEUM CORPORATION,18
5988,-97.125978,33.1333357,FARMER-MADEWELL GAS UNIT,EAGLERIDGE OPERATING LLC,18
5989,-97.1498799,33.1461289,HILLS OF ARGYLE UNIT,XTO ENERGY INCORPORATED,69
5990,-97.3886532,33.2176411,MCRAE L DUESSEN,DEVON ENERGY PRODUCTION COMPANY L P,16
5991,-97.2239271,33.2510019,ADDINGTON,DEVON ENERGY PRODUCTION COMPANY L P,12
5992,-97.3410067,33.0224416,LAU,DEVON ENERGY PRODUCTION COMPANY L P,52
5993,-97.3409229,33.022358,LAU,DEVON ENERGY PRODUCTION COMPANY L P,21
5994,-97.1932285,33.0740556,FURST RANCH,EAGLERIDGE OPERATING LLC,83
5995,-97.1932295,33.0742203,FURST RANCH,EAGLERIDGE OPERATING LLC,35
5996,-97.1964351,33.0766316,FURST RANCH,EAGLERIDGE OPERATING LLC,3
5997,-97.1818756,33.059634,FURST RANCH,EAGLERIDGE OPERATING LLC,76
5998,-97.1971806,33.0588611,FURST RANCH,EAGLERIDGE OPERATING LLC,49
5999,-97.1914396,33.0530714,FURST RANCH,CROW CREEK OPERATING LLC,28
6000,-97.1167686,33.0420131,WILSON SAM,EAGLERIDGE OPERATING LLC,3
6001,-97.1167494,33.0420189,WILSON SAM 2,EAGLERIDGE OPERATING LLC,58
6002,-97.2632663,33.1087274,DILG M J ESTATE,DEVON ENERGY PRODUCTION COMPANY L P,77
6003,-97.2659891,33.117813,BEARD,EAGLERIDGE OPERATING LLC,95
6004,-97.2518614,33.0694042,GIBBS UNIT,AETHON ENERGY OPERATING LLC,7
6005,-97.1934815,33.1701606,R L M,VANTAGE FORT WORTH ENERGY LLC,2
6006,-97.2581144,32.9933755,ALBRIGHT,DEVON ENERGY PRODUCTION COMPANY L P,48
6007,-97.2691998,33.2969562,TAYLOR SYBIL,ENERVEST OPERATING LLC,70
6008,-97.2345165,33.0729738,WHITEHALL,J-W OPERATING COMPANY,47
6009,-97.1799777,33.0204169,TROPHY CLUB UNIT 15H,VANTAGE FORT WORTH ENERGY LLC,88
6010,-97.3102596,33.3201139,STONE S C,DEVON ENERGY PRODUCTION COMPANY L P,22
6011,-97.2301379,33.2129999,PENLEY W E,DEVON ENERGY PRODUCTION COMPANY L P,70
6012,-97.2344827,33.0954823,MCCUTCHIN GAS UNIT,ENERVEST OPERATING LLC,26
6013,-97.22944,33.07778,OBENCHAIN,EAGLERIDGE OPERATING LLC,61
6014,-97.0926539,33.1545199,LAWRENCE UNIT,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,30
6015,-97.2576097,33.1540285,CASTO-CHIEF,DEVON ENERGY PRODUCTION COMPANY L P,21
6016,-97.1879738,33.0079703,TROPHY CLUB UNIT 7H,VANTAGE FORT WORTH ENERGY LLC,81
6017,-97.1332973,33.1478289,CARDWELL-SATER,EAGLERIDGE OPERATING LLC,68
6018,-97.3111811,33.294595,FULTON,DEVON ENERGY PRODUCTION COMPANY L P,14
6019,-97.2490968,33.2130865,AGF RANCH ETAL B,DEVON ENERGY PRODUCTION COMPANY L P,27
6020,-97.3706075,33.1169265,DCCO 2-GRAHAM RANCH,DEVON ENERGY PRODUCTION COMPANY L P,63
6021,-97.3511796,33.3670274,ATCHESON,VANTAGE FORT WORTH ENERGY LLC,43
6022,-97.1413658,33.1278197,PIPER,ALLEGIANCE EXPLORATION LLC,92
6023,-97.3881019,33.0101719,BLAKLEY ESTATE GAS UNIT E,DEVON ENERGY PRODUCTION COMPANY L P,6
6024,-97.2516996,33.0655611,YOUNG,AETHON ENERGY OPERATING LLC,55
6025,-97.3024975,33.0249952,BEECHWOOD,XTO ENERGY INCORPORATED,81
6026,-97.1688516,33.0840783,GREENE,EAGLERIDGE OPERATING LLC,72
6027,-97.1965421,33.0850729,VALWOOD,TRIO CONSULTING & MANAGEMENT LLC,86
6028,-97.2529067,33.1067696,READ,DEVON ENERGY PRODUCTION COMPANY L P,94
6029,-97.1879799,33.0080392,TROPHY CLUB UNIT 7,VANTAGE FORT WORTH ENERGY LLC,56
6030,-97.1942527,33.0167587,TROPHY CLUB 2,VANTAGE FORT WORTH ENERGY LLC,69
6031,-97.2929847,33.069847,SMITH H A,DEVON ENERGY PRODUCTION COMPANY L P,44
6032,-97.2344164,33.0954763,YOUNG JEAN,ENERVEST OPERATING LLC,68
6033,-97.2669401,33.0672202,GIBBS HOWARD,AETHON ENERGY OPERATING LLC,23
6034,-97.362314,33.0015774,TCU-BLAKLEY SA,DEVON ENERGY PRODUCTION COMPANY L P,84
6035,-97.1487189,33.0830627,HACKEL GINGER,XTO ENERGY INCORPORATED,70
6036,-97.1912825,33.1943931,CITY OF DENTON AIRPORT,EAGLERIDGE OPERATING LLC,27
6037,-97.24306,33.08528,GIBBS HOMER,AETHON ENERGY OPERATING LLC,7
6038,-97.3423961,33.1481329,DCCO 1-MORRIS TED,DEVON ENERGY PRODUCTION COMPANY L P,39
6039,-97.1405567,33.1390572,TRITT,SHIDLER MARK L INCORPORATED,6
6040,-97.2433342,33.0785573,GIBBS HOMER,AETHON ENERGY OPERATING LLC,88
6041,-97.2231005,33.1793507,COLE TRUSTS 576 `A`,DEVON ENERGY PRODUCTION COMPANY L P,31
6042,-97.1237421,33.1443596,TUCKER-CAMPBELL,EAGLERIDGE OPERATING LLC,18
6043,-97.1598775,33.1653115,BURCH MARVIN,DEVON ENERGY PRODUCTION COMPANY L P,64
6044,-97.1568422,33.083966,HACKEL GINGER,XTO ENERGY INCORPORATED,47
6045,-97.3157166,33.2537109,PARKEY UNIT,CONOCOPHILLIPS COMPANY,54
6046,-97.3318135,33.1474926,DCC0 1-HOSEK SHIRLEY M,DEVON ENERGY PRODUCTION COMPANY L P,36
6047,-97.1855142,33.0748471,FURST RANCH,EAGLERIDGE OPERATING LLC,58
6048,-97.3476758,33.0848852,SHRYACK,DEVON ENERGY PRODUCTION COMPANY L P,91
6049,-97.3428442,33.1462356,DCCO 1-MORRIS TED,DEVON ENERGY PRODUCTION COMPANY L P,54
6050,-97.2199718,33.1628387,COLE TRUSTS 576 A,DEVON ENERGY PRODUCTION COMPANY L P,16
6051,-97.320668,33.215552,EVERS,DEVON ENERGY PRODUCTION COMPANY L P,31
6052,-97.194334,33.0167829,TROPHY CLUB 2,VANTAGE FORT WORTH ENERGY LLC,36
6053,-97.1803993,33.2212145,VAUGHN,EAGLERIDGE OPERATING LLC,19
6054,-97.3207803,33.2835247,SHIFFLETT B UNIT,CONOCOPHILLIPS COMPANY,77
6055,-97.2695802,33.0201666,CHADWICK RESOURCES GU B,DEVON ENERGY PRODUCTION COMPANY L P,56
6056,-97.0431824,33.1181709,HICKORY PARK UNIT,ARP BARNETT LLC,14
6057,-97.3922394,33.0702208,REED-HATHORN UNIT,ENERVEST OPERATING LLC,54
6058,-97.3830933,33.0188534,GARRETT RUFUS GAS UNIT A,DEVON ENERGY PRODUCTION COMPANY L P,65
6059,-97.3013871,33.114937,CALLAGHAN JOHN C,DEVON ENERGY PRODUCTION COMPANY L P,21
6060,-97.3472561,33.1783791,DUNN HOBBY D,DEVON ENERGY PRODUCTION COMPANY L P,26
6061,-97.3922197,33.0702917,REED-HATHORN UNIT,ENERVEST OPERATING LLC,15
6062,-97.2583997,33.0699497,GIBBS UNIT,AETHON ENERGY OPERATING LLC,54
6063,-97.1944812,33.0169237,TROPHY CLUB 8,VANTAGE FORT WORTH ENERGY LLC,23
6064,-97.3782492,33.3726874,MCMURREY RANCH UNIT `A`,CONOCOPHILLIPS COMPANY,68
6065,-97.345626,33.1391683,DCCO 1-RUBY PETERSON,DEVON ENERGY PRODUCTION COMPANY L P,49
6066,-97.3717056,33.3725333,MCMURREY RANCH UNIT A,CONOCOPHILLIPS COMPANY,68
6067,-97.2723283,32.9998385,ALLIANCE-TECH CENTER,BLUESTONE NATURAL RES II LLC,45
6068,-97.269246,33.006065,ALLIANCE-TECH CENTER,BLUESTONE NATURAL RES II LLC,55
6069,-97.2972907,33.0325194,ROANOKE RANCH,DEVON ENERGY PRODUCTION COMPANY L P,79
6070,-97.1944125,33.0169262,TROPHY CLUB UNIT,VANTAGE FORT WORTH ENERGY LLC,74
6071,-97.25386,33.06975,GIBBS UNIT,AETHON ENERGY OPERATING LLC,46
6072,-97.1342105,33.1339109,FARMER-RUSSELL,EAGLERIDGE OPERATING LLC,79
6073,-97.1981528,33.0136028,TROPHY CLUB 8,VANTAGE FORT WORTH ENERGY LLC,88
6074,-97.1981537,33.0136056,TROPHY CLUB 8,VANTAGE FORT WORTH ENERGY LLC,36
6075,-97.3342935,33.2001309,JONES,ENERVEST OPERATING LLC,69
6076,-97.3342825,33.2001989,JONES,ENERVEST OPERATING LLC,98
6077,-97.3433624,33.1424669,DCCO 1 - SULLIVAN P G `A`,DEVON ENERGY PRODUCTION COMPANY L P,84
6078,-97.2108382,33.2214086,NOBLES UNIT,VANTAGE FORT WORTH ENERGY LLC,8
6079,-97.3223472,33.1535556,BURNS ANNA BETH,DEVON ENERGY PRODUCTION COMPANY L P,45
6080,-97.3146972,33.1539361,BURNS ANNA BETH,DEVON ENERGY PRODUCTION COMPANY L P,34
6081,-97.2042623,33.2085778,CITY OF DENTON AIRPORT,EAGLERIDGE OPERATING LLC,65
6082,-97.20468,33.19955,CITY OF DENTON-AIRPORT,EAGLERIDGE OPERATING LLC,94
6083,-97.3228497,33.2284372,BOYD,DEVON ENERGY PRODUCTION COMPANY L P,91
6084,-97.3374184,33.1485608,DCCO 1-TED MORRIS,DEVON ENERGY PRODUCTION COMPANY L P,40
6085,-97.3306867,33.1333337,DCCO 1-DCTC,DEVON ENERGY PRODUCTION COMPANY L P,50
6086,-97.284501,33.148639,SEALS G T,DEVON ENERGY PRODUCTION COMPANY L P,52
6087,-97.3551485,33.2560519,BURNS BRANCH,DEVON ENERGY PRODUCTION COMPANY L P,24
6088,-97.2582665,33.2805688,PORTER-RILEY,DEVON ENERGY PRODUCTION COMPANY L P,12
6089,-97.3072557,33.0589248,WOOD JAMES L GAS UNIT,DEVON ENERGY PRODUCTION COMPANY L P,27
6090,-97.3821061,33.2218284,HARPER CAROLYN,DEVON ENERGY PRODUCTION COMPANY L P,52
6091,-97.3881607,33.0101714,BLAKLEY ESTATE GU `E`,DEVON ENERGY PRODUCTION COMPANY L P,69
6092,-97.3853843,32.9984757,BLAKLEY ESTATE GU E,DEVON ENERGY PRODUCTION COMPANY L P,83
6093,-97.3823534,32.9952784,BLAKLEY ESTATE GU E,DEVON ENERGY PRODUCTION COMPANY L P,18
6094,-97.2643295,33.2972479,TAYLOR SYBIL,ENERVEST OPERATING LLC,65
6095,-97.1890111,33.1993167,HUDSON UNIT,EAGLERIDGE OPERATING LLC,38
6096,-97.385177,33.1074536,GRAHAM HEIRS,DEVON ENERGY PRODUCTION COMPANY L P,6
6097,-97.1852715,33.0127125,TROPHY CLUB 4,VANTAGE FORT WORTH ENERGY LLC,21
6098,-97.1853216,33.0127367,TROPHY CLUB 4,VANTAGE FORT WORTH ENERGY LLC,45
6099,-97.1863847,33.2469704,CROWN ANGEL HARRIS UNIT,VANTAGE FORT WORTH ENERGY LLC,26
6100,-97.1786264,33.1518683,MCCUTCHIN,SHIDLER MARK L INCORPORATED,6
6101,-97.2564631,33.2892344,KHRAISH,DEVON ENERGY PRODUCTION COMPANY L P,8
6102,-97.3167607,33.1855549,NORTH-SCHLUTER UNIT,ENERVEST OPERATING LLC,44
6103,-97.2716657,33.0113869,ALLIANCE-TCN,BLUESTONE NATURAL RES II LLC,18
6104,-97.2716139,33.0111611,ALLIANCE-TCN,BLUESTONE NATURAL RES II LLC,53
6105,-97.2716139,33.0115472,ALLIANCE-TCN,BLUESTONE NATURAL RES II LLC,38
6106,-97.1247377,33.1218654,ANDERTON-VIGIL,EAGLERIDGE OPERATING LLC,52
6107,-97.25528,33.084441,GIBBS HOMER,AETHON ENERGY OPERATING LLC,86
6108,-97.1039,33.1183806,SCRUGGS,DARK HORSE OPERATING COMPANY LLC,83
6109,-97.21234,33.2196191,EAGLE FARMS,DEVON ENERGY PRODUCTION COMPANY L P,60
6110,-97.3654016,33.0175349,BECK FRED,DEVON ENERGY PRODUCTION COMPANY L P,30
6111,-97.0355747,33.1203275,POINT VISTA UNIT,ARP BARNETT LLC,62
6112,-97.3170646,33.1858054,NORTH JERRY,ENERVEST OPERATING LLC,51
6113,-97.2050641,33.2129878,EAGLE FARMS GAS UNIT A,DEVON ENERGY PRODUCTION COMPANY L P,89
6114,-97.2689537,33.3035004,TAYLOR SYBIL,ENERVEST OPERATING LLC,8
6115,-97.2805623,32.996206,ALLIANCE-TCS,BLUESTONE NATURAL RES II LLC,49
6116,-97.3526237,33.1331431,DCCO 1-P G SULLIVAN A,DEVON ENERGY PRODUCTION COMPANY L P,41
6117,-97.1971449,33.0592045,FURST RANCH,EAGLERIDGE OPERATING LLC,39
6118,-97.3733697,33.1411208,DCCO2-P G SULLIVAN,DEVON ENERGY PRODUCTION COMPANY L P,84
6119,-97.3740428,33.3628275,COX,VANTAGE FORT WORTH ENERGY LLC,51
6120,-97.2892311,33.3088486,NOBLES-HOLLEY,DEVON ENERGY PRODUCTION COMPANY L P,6
6121,-97.2863882,33.1003367,DOOLEY DAVID,DEVON ENERGY PRODUCTION COMPANY L P,53
6122,-97.2258783,33.0558581,EWING `G`,VANTAGE FORT WORTH ENERGY LLC,30
6123,-97.22588,33.0561025,EWING F,ENCANA OIL & GAS (USA) INCORPORATED,61
6124,-97.2033806,33.0825694,OBEN CHAIN F,EAGLERIDGE OPERATING LLC,11
6125,-97.2989085,33.0357406,MITCHELL,DEVON ENERGY PRODUCTION COMPANY L P,57
6126,-97.3417816,33.1858307,LESLEY TRUST,DEVON ENERGY PRODUCTION COMPANY L P,88
6127,-97.3651705,32.9924045,BLAKLEY ESTATE GU D-C,DEVON ENERGY PRODUCTION COMPANY L P,87
6128,-97.1084997,33.1182425,FOSTER,TRIO CONSULTING & MANAGEMENT LLC,23
6129,-97.2985961,33.2997964,KHRAISH,DEVON ENERGY PRODUCTION COMPANY L P,67
6130,-97.3651697,32.992346,BLAKLEY ESTATE GAS UNIT D,DEVON ENERGY PRODUCTION COMPANY L P,10
6131,-97.3166075,33.1855207,NORTH JERRY,ENERVEST OPERATING LLC,99
6132,-97.3916549,33.081937,REED-HATHORN UNIT,ENERVEST OPERATING LLC,58
6133,-97.3916876,33.07904,REED-HATHORN UNIT,ENERVEST OPERATING LLC,11
6134,-97.3666273,33.1330255,DCCO2-SULLIVAN P G,DEVON ENERGY PRODUCTION COMPANY L P,68
6135,-97.2449926,33.1253775,COLE-FRAZIER,DEVON ENERGY PRODUCTION COMPANY L P,91
6136,-97.1525496,33.1287146,BAKER,TRIO CONSULTING & MANAGEMENT LLC,68
6137,-97.3649525,32.9927114,BLAKLEY ESTATE GAS UNIT D,DEVON ENERGY PRODUCTION COMPANY L P,54
6138,-97.3431028,33.0412559,DAY J E HEIRS,DEVON ENERGY PRODUCTION COMPANY L P,11
6139,-97.381907,33.140365,DCCO 2-RAY WILLIAMS,DEVON ENERGY PRODUCTION COMPANY L P,43
6140,-97.2456469,33.0692009,MERRITT HOWARD,AETHON ENERGY OPERATING LLC,39
6141,-97.2419316,33.0693897,MERRITT HOWARD,AETHON ENERGY OPERATING LLC,32
6142,-97.2286977,33.1988325,COLE TRUSTS 576-A,DEVON ENERGY PRODUCTION COMPANY L P,34
6143,-97.3622636,33.0333199,COLE M T TRUST TWO A,DEVON ENERGY PRODUCTION COMPANY L P,12
6144,-97.20541,33.0831155,OBENCHAIN-GAMBILL UNIT,EAGLERIDGE OPERATING LLC,62
6145,-97.3218589,33.094071,CARTER FAMILY TRUST,DEVON ENERGY PRODUCTION COMPANY L P,64
6146,-97.3825923,33.1320099,DCCO2-RAY WILLIAMS,DEVON ENERGY PRODUCTION COMPANY L P,72
6147,-97.317398,33.1161998,SANDERS FRED,DEVON ENERGY PRODUCTION COMPANY L P,40
6148,-97.1138537,33.1171164,MCCLENDON,EAGLERIDGE OPERATING LLC,14
6149,-97.350333,33.1215926,DCCO2-C J HARDEMAN GU,DEVON ENERGY PRODUCTION COMPANY L P,11
6150,-97.2459816,33.2371411,J & L UNIT,VANTAGE FORT WORTH ENERGY LLC,5
6151,-97.314253,33.1173547,SANDERS FRED,DEVON ENERGY PRODUCTION COMPANY L P,27
6152,-97.0703881,33.1413531,TAYLOR `F` UNIT,ARP BARNETT LLC,82
6153,-97.3536205,33.1411619,DCCO1-SULLIVAN P G `A`,DEVON ENERGY PRODUCTION COMPANY L P,5
6154,-97.3814984,33.0798522,TURNER A,ENERVEST OPERATING LLC,54
6155,-97.2018377,33.163866,COLE TRUSTS 576-A,DEVON ENERGY PRODUCTION COMPANY L P,18
6156,-97.2615281,33.0524883,SMITH MARY,DEVON ENERGY PRODUCTION COMPANY L P,100
6157,-97.3872111,33.091495,TURNER A,ENERVEST OPERATING LLC,44
6158,-97.3935502,33.0119788,POOL B,DEVON ENERGY PRODUCTION COMPANY L P,8
6159,-97.2936494,32.9962855,ALLIANCE-TCS,BLUESTONE NATURAL RES II LLC,27
6160,-97.360757,33.1927506,DUNN HOBBY ESTATE,DEVON ENERGY PRODUCTION COMPANY L P,81
6161,-97.3341038,33.1143167,BAKER JAMES GU,DEVON ENERGY PRODUCTION COMPANY L P,49
6162,-97.304172,33.1610166,LIPSCOMB K P GU,DEVON ENERGY PRODUCTION COMPANY L P,7
6163,-97.2211123,33.1084481,CALLAWAY P S GAS UNIT,DEVON ENERGY PRODUCTION COMPANY L P,62
6164,-97.2879146,33.135297,JUSTIN RANCH ESTATES UNIT,VANTAGE FORT WORTH ENERGY LLC,93
6165,-97.2344561,33.0920844,MCCUTCHIN,AETHON ENERGY OPERATING LLC,14
6166,-97.2877683,33.2960128,PKF NORTH GAS UNIT,DEVON ENERGY PRODUCTION COMPANY L P,66
6167,-97.2019682,33.1638688,COLE TRUSTS 576-A,DEVON ENERGY PRODUCTION COMPANY L P,70
6168,-97.305956,33.056742,COPE,ENERVEST OPERATING LLC,73
6169,-97.3424035,33.0161123,LAU,DEVON ENERGY PRODUCTION COMPANY L P,4
6170,-97.234464,33.095409,YOUNG JEAN,ENERVEST OPERATING LLC,11
6171,-97.3555556,33.3511222,PRUETT LUCILLE,EAGLERIDGE OPERATING LLC,8
6172,-97.1716858,33.0832772,TROWELL,ENERVEST OPERATING LLC,70
6173,-97.313054,33.1118259,PENNINGTON HENRY,DEVON ENERGY PRODUCTION COMPANY L P,96
6174,-97.1951508,33.0808681,FURST RANCH,EAGLERIDGE OPERATING LLC,51
6175,-97.3008799,33.0299938,MITCHELL,DEVON ENERGY PRODUCTION COMPANY L P,10
6176,-97.2203296,33.0765757,OBENCHAIN E,EAGLERIDGE OPERATING LLC,71
6177,-97.3006844,33.1564658,LIPSCOMB K P GAS UNIT,DEVON ENERGY PRODUCTION COMPANY L P,3
6178,-97.2994261,33.1515464,LIPSCOMB K P GU,DEVON ENERGY PRODUCTION COMPANY L P,76
6179,-97.1917618,33.2460129,BAKER RANCH,ENERVEST OPERATING LLC,43
6180,-97.2986181,33.1429534,DCCO 3 - S H GRIFFIN ESTATE,DEVON ENERGY PRODUCTION COMPANY L P,27
6181,-97.1121172,33.1180625,GRIFFITH J UNIT,XTO ENERGY INCORPORATED,25
6182,-97.2458309,33.2851632,RUSHING,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,54
6183,-97.3823329,33.1320352,DCCO2-RAY WILLIAMS,DEVON ENERGY PRODUCTION COMPANY L P,59
6184,-97.3948649,33.0175996,GARRETT RUFUS,DEVON ENERGY PRODUCTION COMPANY L P,98
6185,-97.180853,33.1841905,MEADOR-HAMMER,EAGLERIDGE OPERATING LLC,68
6186,-97.2624665,33.0200316,CHADWICK RESOURCES GU C,DEVON ENERGY PRODUCTION COMPANY L P,7
6187,-97.1164936,33.0420278,WILSON SAM,EAGLERIDGE OPERATING LLC,57
6188,-97.2664063,33.0671924,GIBBS-CROCKETT,AETHON ENERGY OPERATING LLC,99
6189,-97.3456694,33.3304889,SCHERTZ,WESTERN CHIEF OPERATING LLC,49
6190,-97.3720249,33.233942,BANKS A UNIT,CONOCOPHILLIPS COMPANY,77
6191,-97.2443088,33.2060124,AGF RANCH BAC,DEVON ENERGY PRODUCTION COMPANY L P,100
6192,-97.3560974,33.0114544,TCU,DEVON ENERGY PRODUCTION COMPANY L P,27
6193,-97.2620908,33.3038917,PADDOCK NANCY,DEVON ENERGY PRODUCTION COMPANY L P,34
6194,-97.2444362,33.2060383,AGF RANCH BCD,DEVON ENERGY PRODUCTION COMPANY L P,72
6195,-97.3930053,33.1036636,DCCO 4-GRAHAM HEIRS,DEVON ENERGY PRODUCTION COMPANY L P,49
6196,-97.2740835,33.0670048,SMITH H A,DEVON ENERGY PRODUCTION COMPANY L P,73
6197,-97.3533611,33.2149167,DUNN B,ENERVEST OPERATING LLC,58
6198,-97.1268282,33.1363365,FARMER BETTY UNIT,EAGLERIDGE OPERATING LLC,38
6199,-97.2638956,33.1403614,YARBROUGH GU,DEVON ENERGY PRODUCTION COMPANY L P,6
6200,-97.3209383,33.1059665,HENRY PENNINGTON,DEVON ENERGY PRODUCTION COMPANY L P,80
6201,-97.2458346,33.2854125,RUSHING,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,87
6202,-97.263798,33.1238545,YARBROUGH GU,DEVON ENERGY PRODUCTION COMPANY L P,84
6203,-97.2562629,33.129825,YARBROUGH,DEVON ENERGY PRODUCTION COMPANY L P,54
6204,-97.2923356,33.1549454,LIPSCOMB K P GU,DEVON ENERGY PRODUCTION COMPANY L P,45
6205,-97.1248722,33.1240222,BERESFORD UNIT,XTO ENERGY INCORPORATED,86
6206,-97.294092,32.9964793,ALLIANCE-GRAPHICS UNIT,BLUESTONE NATURAL RES II LLC,53
6207,-97.2938984,32.996381,ALLIANCE-GRAPHICS UNIT,BLUESTONE NATURAL RES II LLC,23
6208,-97.2204341,33.1717032,COLE-DEVON GU A,DEVON ENERGY PRODUCTION COMPANY L P,92
6209,-97.3381139,33.1589528,SCHWARZ DIETER GAS UNIT A,DEVON ENERGY PRODUCTION COMPANY L P,87
6210,-97.3378565,33.1589694,SCHWARZ DIETER GAS UNIT A,DEVON ENERGY PRODUCTION COMPANY L P,15
6211,-97.3787025,33.3867172,MCMURREY RANCH UNIT B,CONOCOPHILLIPS COMPANY,61
6212,-97.2204319,33.1715932,COLE-DEVON GAS UNIT `A`,DEVON ENERGY PRODUCTION COMPANY L P,73
6213,-97.2345141,33.0865528,YOUNG J LAND & CATTLE CO UNIT,ENERVEST OPERATING LLC,29
6214,-97.3868689,33.1158635,DCCO2 - GRAHAM RANCH,DEVON ENERGY PRODUCTION COMPANY L P,17
6215,-97.2985601,33.1462189,DCCO 3 SH GRIFFIN ESTATE,DEVON ENERGY PRODUCTION COMPANY L P,57
6216,-97.3128482,33.1331028,DCC0 3 NALER MAE C,DEVON ENERGY PRODUCTION COMPANY L P,34
6217,-97.368133,33.264719,COLE TRUST M T,ENERVEST OPERATING LLC,47
6218,-97.1186193,33.0535222,WILSON SAM UNIT 4,EAGLERIDGE OPERATING LLC,80
6219,-97.1186875,33.052123,WILSON SAM 4 UNIT,EAGLERIDGE OPERATING LLC,93
6220,-97.30681,33.0272969,DORAL,XTO ENERGY INCORPORATED,43
6221,-97.2759698,33.0647454,CROCKETT,AETHON ENERGY OPERATING LLC,93
6222,-97.271811,33.0657494,CROCKETT,AETHON ENERGY OPERATING LLC,45
6223,-97.3321716,33.1015418,SHOOP GLENN P `B`,DEVON ENERGY PRODUCTION COMPANY L P,88
6224,-97.1272546,33.111172,MULKEY DAVIS UNIT,XTO ENERGY INCORPORATED,86
6225,-97.1386886,33.1121227,WYSE UNIT,XTO ENERGY INCORPORATED,93
6226,-97.1324834,33.119173,JAKE UNIT,XTO ENERGY INCORPORATED,25
6227,-97.3921901,32.9924214,POOL `B`,DEVON ENERGY PRODUCTION COMPANY L P,94
6228,-97.3758509,33.3116076,EAGLE FARMS,WESTERN CHIEF OPERATING LLC,53
6229,-97.2937833,33.0246306,DORAL,XTO ENERGY INCORPORATED,62
